Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Size (product.metafields.shopify.size),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Philippines,Price / Philippines,Compare At Price / Philippines,Status
malibu-menshoes,MALIBU,"<p><strong data-mce-fragment=""1"">Feature</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Vicrotech Material</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam insole</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Advantage</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Flexible, water resistant</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam for added comfort and cushioning</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Benefit</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Better distribution of balance</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Easy to wear and easy to adjust</span></p>
<p><span>Foot Type Guide : Extra Wide</span></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Men,"Lace Up, Men",TRUE,Color,Black,,Size,39,,,,,3640006M391000000001,0,shopify,3,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLACK_1_c5487be2-2ed8-4c0e-bfa0-55bcf6369e4f.jpg?v=1738910892,1,,FALSE,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLACK_1_c5487be2-2ed8-4c0e-bfa0-55bcf6369e4f.jpg?v=1738910892,g,,,TRUE,,,active
malibu-menshoes,,,,,,,,,Black,,,40,,,,,3640006M401000000001,0,shopify,2,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLACK_6_c0101202-bc58-4ddc-af3c-7eb6bb5aa437.jpg?v=1738910892,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLACK_1_c5487be2-2ed8-4c0e-bfa0-55bcf6369e4f.jpg?v=1738910892,g,,,,,,
malibu-menshoes,,,,,,,,,Black,,,41,,,,,3640006M411000000001,0,shopify,5,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLACK_2_5af56660-f1a8-4d66-ab96-e01adb88e99d.jpg?v=1738910892,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLACK_1_c5487be2-2ed8-4c0e-bfa0-55bcf6369e4f.jpg?v=1738910892,g,,,,,,
malibu-menshoes,,,,,,,,,Black,,,42,,,,,3640006M421000000001,0,shopify,2,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLACK_4_85a2fcd7-acfa-46da-b67e-30d653953136.jpg?v=1738910893,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLACK_1_c5487be2-2ed8-4c0e-bfa0-55bcf6369e4f.jpg?v=1738910892,g,,,,,,
malibu-menshoes,,,,,,,,,Black,,,43,,,,,3640006M431000000001,0,shopify,2,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLACK_3_52a38264-adcc-4b82-8314-cbb4684d3dcb.jpg?v=1738910893,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLACK_1_c5487be2-2ed8-4c0e-bfa0-55bcf6369e4f.jpg?v=1738910892,g,,,,,,
malibu-menshoes,,,,,,,,,Black,,,44,,,,,3640006M441000000001,0,shopify,7,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLACK_5_a3c96330-4913-4298-9eaf-b733926ddc8f.jpg?v=1738910893,6,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLACK_1_c5487be2-2ed8-4c0e-bfa0-55bcf6369e4f.jpg?v=1738910892,g,,,,,,
malibu-menshoes,,,,,,,,,Black,,,45,,,,,3640006M451000000001,0,shopify,3,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBROWN_1_ccc5fb66-e7ec-47b4-bbc2-ee8fe09ad83a.jpg?v=1738910893,7,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLACK_1_c5487be2-2ed8-4c0e-bfa0-55bcf6369e4f.jpg?v=1738910892,g,,,,,,
malibu-menshoes,,,,,,,,,Dark Brown,,,39,,,,,3640046M391000000001,0,shopify,0,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBROWN_5_0ca70868-d2b7-4573-bed3-18cbf2211b96.jpg?v=1738910893,8,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBROWN_1_ccc5fb66-e7ec-47b4-bbc2-ee8fe09ad83a.jpg?v=1738910893,g,,,,,,
malibu-menshoes,,,,,,,,,Dark Brown,,,40,,,,,3640046M401000000001,0,shopify,0,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBROWN_4_df3558d3-3ed6-43b1-809f-b79213e1b8eb.jpg?v=1738910893,9,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBROWN_1_ccc5fb66-e7ec-47b4-bbc2-ee8fe09ad83a.jpg?v=1738910893,g,,,,,,
malibu-menshoes,,,,,,,,,Dark Brown,,,41,,,,,3640046M411000000001,0,shopify,0,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBROWN_6_8a311b11-087d-47f9-84e9-7fbf619ba953.jpg?v=1738910893,10,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBROWN_1_ccc5fb66-e7ec-47b4-bbc2-ee8fe09ad83a.jpg?v=1738910893,g,,,,,,
malibu-menshoes,,,,,,,,,Dark Brown,,,42,,,,,3640046M421000000001,0,shopify,0,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBROWN_3_878a89f4-ce92-4402-8552-94188cb8a06d.jpg?v=1738910893,11,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBROWN_1_ccc5fb66-e7ec-47b4-bbc2-ee8fe09ad83a.jpg?v=1738910893,g,,,,,,
malibu-menshoes,,,,,,,,,Dark Brown,,,43,,,,,3640046M431000000001,0,shopify,0,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLUE_5_0cf27b0f-e82c-4398-ac66-b7eacff9854f.jpg?v=1738910893,12,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBROWN_1_ccc5fb66-e7ec-47b4-bbc2-ee8fe09ad83a.jpg?v=1738910893,g,,,,,,
malibu-menshoes,,,,,,,,,Dark Brown,,,44,,,,,3640046M441000000001,0,shopify,4,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBURED_1_fd22d04f-adac-479b-8612-bd42d09ca352.jpg?v=1738910893,13,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBROWN_1_ccc5fb66-e7ec-47b4-bbc2-ee8fe09ad83a.jpg?v=1738910893,g,,,,,,
malibu-menshoes,,,,,,,,,Dark Brown,,,45,,,,,3640046M451000000001,0,shopify,2,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBURED_5_7ed621c2-03c2-4c22-803f-99e9d6dab3c1.jpg?v=1738910893,14,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBROWN_1_ccc5fb66-e7ec-47b4-bbc2-ee8fe09ad83a.jpg?v=1738910893,g,,,,,,
malibu-menshoes,,,,,,,,,Red,,,39,,,,,3640002M391000000001,0,shopify,4,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBURED_3_63c00017-d248-42c1-9ba2-c256c3edb8c9.jpg?v=1738910894,15,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBURED_1_fd22d04f-adac-479b-8612-bd42d09ca352.jpg?v=1738910893,g,,,,,,
malibu-menshoes,,,,,,,,,Red,,,40,,,,,3640002M401000000001,0,shopify,2,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBURED_4_f9826958-4e96-47ca-b74f-de9c99d6e554.jpg?v=1738910894,16,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBURED_1_fd22d04f-adac-479b-8612-bd42d09ca352.jpg?v=1738910893,g,,,,,,
malibu-menshoes,,,,,,,,,Red,,,41,,,,,3640002M411000000001,0,shopify,3,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBURED_2_560ff473-e7bf-43a1-8b8f-7b8878bf879e.jpg?v=1738910894,17,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBURED_1_fd22d04f-adac-479b-8612-bd42d09ca352.jpg?v=1738910893,g,,,,,,
malibu-menshoes,,,,,,,,,Red,,,42,,,,,3640002M421000000001,0,shopify,2,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBURED_6_b9128fcc-99bf-4000-8e87-70b3809c0318.jpg?v=1738910894,18,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBURED_1_fd22d04f-adac-479b-8612-bd42d09ca352.jpg?v=1738910893,g,,,,,,
malibu-menshoes,,,,,,,,,Red,,,43,,,,,3640002M431000000001,0,shopify,6,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLUE_1_30ea6873-0cca-4fb3-8e04-b56e9e3d8196.jpg?v=1738910894,19,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBURED_1_fd22d04f-adac-479b-8612-bd42d09ca352.jpg?v=1738910893,g,,,,,,
malibu-menshoes,,,,,,,,,Red,,,44,,,,,3640002M441000000001,0,shopify,5,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLUE_6_1b916f8c-407e-4d06-aa94-afae0a0c3296.jpg?v=1738910894,20,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBURED_1_fd22d04f-adac-479b-8612-bd42d09ca352.jpg?v=1738910893,g,,,,,,
malibu-menshoes,,,,,,,,,Red,,,45,,,,,3640002M451000000001,0,shopify,7,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLUE_2_e60f63a1-6ec6-48b8-bef8-ef48508bfdd0.jpg?v=1738910894,21,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBURED_1_fd22d04f-adac-479b-8612-bd42d09ca352.jpg?v=1738910893,g,,,,,,
malibu-menshoes,,,,,,,,,Navy Blue,,,39,,,,,3640023M391000000001,0,shopify,0,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLUE_3_81e11f57-32fa-47ba-ba05-2acb1c2d7c44.jpg?v=1738910894,22,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLUE_1_30ea6873-0cca-4fb3-8e04-b56e9e3d8196.jpg?v=1738910894,g,,,,,,
malibu-menshoes,,,,,,,,,Navy Blue,,,40,,,,,3640023M401000000001,0,shopify,0,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLUE_4_79b1951e-58ef-4073-9c5b-9c78e3b97b9b.jpg?v=1738910894,23,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLUE_1_30ea6873-0cca-4fb3-8e04-b56e9e3d8196.jpg?v=1738910894,g,,,,,,
malibu-menshoes,,,,,,,,,Navy Blue,,,41,,,,,3640023M411000000001,0,shopify,1,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBROWN_2_1ea3a4ab-204b-4b0b-b7ef-86c156e98267.jpg?v=1738910894,24,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLUE_1_30ea6873-0cca-4fb3-8e04-b56e9e3d8196.jpg?v=1738910894,g,,,,,,
malibu-menshoes,,,,,,,,,Navy Blue,,,42,,,,,3640023M421000000001,0,shopify,0,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/es_malibu_all_black_1_1.jpg?v=1738910895,25,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLUE_1_30ea6873-0cca-4fb3-8e04-b56e9e3d8196.jpg?v=1738910894,g,,,,,,
malibu-menshoes,,,,,,,,,Navy Blue,,,43,,,,,3640023M431000000001,0,shopify,0,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/es_malibu_all_black_5_1.jpg?v=1738910895,26,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLUE_1_30ea6873-0cca-4fb3-8e04-b56e9e3d8196.jpg?v=1738910894,g,,,,,,
malibu-menshoes,,,,,,,,,Navy Blue,,,44,,,,,3640023M441000000001,0,shopify,2,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/es_malibu_all_black_6_1.jpg?v=1738910895,27,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLUE_1_30ea6873-0cca-4fb3-8e04-b56e9e3d8196.jpg?v=1738910894,g,,,,,,
malibu-menshoes,,,,,,,,,Navy Blue,,,45,,,,,3640023M451000000001,0,shopify,3,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/es_malibu_all_black_3_1.jpg?v=1738910895,28,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMALIBUBLUE_1_30ea6873-0cca-4fb3-8e04-b56e9e3d8196.jpg?v=1738910894,g,,,,,,
malibu-menshoes,,,,,,,,,Black Black,,,39,,,,,3640323M391000000001,0,shopify,2,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/es_malibu_all_black_2_1.jpg?v=1738910895,29,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/es_malibu_all_black_1_1.jpg?v=1738910895,g,,,,,,
malibu-menshoes,,,,,,,,,Black Black,,,40,,,,,3640323M401000000001,0,shopify,1,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/es_malibu_all_black_4_1.jpg?v=1738910895,30,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/es_malibu_all_black_1_1.jpg?v=1738910895,g,,,,,,
malibu-menshoes,,,,,,,,,Black Black,,,41,,,,,3640323M411000000001,0,shopify,2,deny,manual,699,699,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/es_malibu_all_black_1_1.jpg?v=1738910895,g,,,,,,
malibu-menshoes,,,,,,,,,Black Black,,,42,,,,,3640323M421000000001,0,shopify,1,deny,manual,699,699,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/es_malibu_all_black_1_1.jpg?v=1738910895,g,,,,,,
malibu-menshoes,,,,,,,,,Black Black,,,43,,,,,3640323M431000000001,0,shopify,2,deny,manual,699,699,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/es_malibu_all_black_1_1.jpg?v=1738910895,g,,,,,,
malibu-menshoes,,,,,,,,,Black Black,,,44,,,,,3640323M441000000001,0,shopify,1,deny,manual,699,699,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/es_malibu_all_black_1_1.jpg?v=1738910895,g,,,,,,
malibu-menshoes,,,,,,,,,Black Black,,,45,,,,,3640323M451000000001,0,shopify,0,deny,manual,699,699,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/es_malibu_all_black_1_1.jpg?v=1738910895,g,,,,,,
malibu-deluxe-menshoes,MALIBU DELUXE,"<p><strong data-mce-fragment=""1"">Feature</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Vicrotech Material</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam insole</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Advantage</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Flexible, water resistant</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam for added comfort and cushioning</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Benefit</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Better distribution of balance</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Easy to wear and easy to adjust</span></p>
<p><span data-mce-fragment=""1"">Foot Type Guide : Extra Wide</span></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Men,"2.2, Lace Up, Men",TRUE,Color,Cinnamon,,Size,39,,,,,118201094M391000000001,0,shopify,3,deny,manual,799,799,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/products/MALIBUDELUXE1.jpg?v=1738910897,1,,FALSE,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/products/MALIBUDELUXE1.jpg?v=1738910897,g,,,TRUE,,,active
